xml_path,image_path,status,iou,gt_text,pred_text,det_conf,text_conf,cer,exact
data_prepared/indian_lp\85d7e25d-5aa1-4e5f-9c4e-4e671f14ddbe___77cca4b6f3864b3928824a030ba101d2.jpg.xml,data_prepared/indian_lp\85d7e25d-5aa1-4e5f-9c4e-4e671f14ddbe___77cca4b6f3864b3928824a030ba101d2.jpg.jpeg,matched,0.5176252319109462,KL60N5344,KL60N5344,0.8085544109344482,0.994383692741394,0.0,1
data_prepared/indian_lp\8625b831-13a1-4b7d-9466-826cd6d36c67___1304650d1414861991-number-plates-merchandise-canvas-ink-gurgaon-edit-closed-10471269_1537317779842156_5063668061078329632_n.jpg.xml,data_prepared/indian_lp\8625b831-13a1-4b7d-9466-826cd6d36c67___1304650d1414861991-number-plates-merchandise-canvas-ink-gurgaon-edit-closed-10471269_1537317779842156_5063668061078329632_n.jpg.jpeg,gt_missed,0.0,DL7CN5617,,0.0,0.0,1.0,0
data_prepared/indian_lp\8625b831-13a1-4b7d-9466-826cd6d36c67___1304650d1414861991-number-plates-merchandise-canvas-ink-gurgaon-edit-closed-10471269_1537317779842156_5063668061078329632_n.jpg.xml,data_prepared/indian_lp\8625b831-13a1-4b7d-9466-826cd6d36c67___1304650d1414861991-number-plates-merchandise-canvas-ink-gurgaon-edit-closed-10471269_1537317779842156_5063668061078329632_n.jpg.jpeg,pred_unmatched,0.0,,DL7CN5017,0.864591121673584,0.8904015090730455,,0
data_prepared/indian_lp\868b996f-1f40-47ca-8222-b0f2750d7010___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-left-side-view.xml,data_prepared/indian_lp\868b996f-1f40-47ca-8222-b0f2750d7010___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-left-side-view.jpg,matched,0.68300395256917,AS23M1264,AS2DM1264,0.8029495477676392,0.8505690296490988,0.1111111111111111,0
data_prepared/indian_lp\88294212-f11c-46a7-a91a-04c9da19efa6___DSC_8221-L.jpg.xml,data_prepared/indian_lp\88294212-f11c-46a7-a91a-04c9da19efa6___DSC_8221-L.jpg.jpeg,matched,0.5982905982905983,WB74X7605,WB74Y7605,0.8609821796417236,0.8460530125432544,0.1111111111111111,0
data_prepared/indian_lp\8906af57-0d29-417d-ac46-408425527b57___VW-Vento-TDI-CNG-Spy-Pic-2.jpg.xml,data_prepared/indian_lp\8906af57-0d29-417d-ac46-408425527b57___VW-Vento-TDI-CNG-Spy-Pic-2.jpg.jpeg,matched,0.525479094076655,MH14TCF300,MH124CR000,0.8703821301460266,0.5107943207025528,0.4,0
data_prepared/indian_lp\89d26be7-258a-4470-b0fe-d1df57b20d55___new_Skoda-Octavia-5.jpg.xml,data_prepared/indian_lp\89d26be7-258a-4470-b0fe-d1df57b20d55___new_Skoda-Octavia-5.jpg.jpeg,matched,0.7364383561643836,MH20CS1938,MH20CS1938,0.8291007876396179,0.997148072719574,0.0,1
data_prepared/indian_lp\8b5431f9-7d6f-43ed-853d-350ca058ff2a___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_2014-Nissan-Terrano1.xml,data_prepared/indian_lp\8b5431f9-7d6f-43ed-853d-350ca058ff2a___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_2014-Nissan-Terrano1.jpg,matched,0.6709067188519243,TN19TC94,TN19TC94,0.8459551334381104,0.9806017503142357,0.0,1
data_prepared/indian_lp\8b9e7112-9149-48fb-b8e8-c3e89cce5af0___1074650_10201043987997310_227646612_o.jpg.xml,data_prepared/indian_lp\8b9e7112-9149-48fb-b8e8-c3e89cce5af0___1074650_10201043987997310_227646612_o.jpg.jpeg,matched,0.7023705004389815,HR696969,HR696969,0.8600528240203857,0.9851574525237083,0.0,1
data_prepared/indian_lp\8c4371ee-a997-4b21-82c4-cb5e767c4d06___kia-sorento-spied-in-India.jpg.xml,data_prepared/indian_lp\8c4371ee-a997-4b21-82c4-cb5e767c4d06___kia-sorento-spied-in-India.jpg.jpeg,gt_missed,0.0,AP02BP2454,,0.0,0.0,1.0,0
data_prepared/indian_lp\8c4371ee-a997-4b21-82c4-cb5e767c4d06___kia-sorento-spied-in-India.jpg.xml,data_prepared/indian_lp\8c4371ee-a997-4b21-82c4-cb5e767c4d06___kia-sorento-spied-in-India.jpg.jpeg,pred_unmatched,0.0,,AP02BP2454,0.8297979235649109,0.9847236096858978,,0
data_prepared/indian_lp\8da5183c-275f-4294-a5a8-276e10ac5ad0___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-amt_827x510_81478504265.xml,data_prepared/indian_lp\8da5183c-275f-4294-a5a8-276e10ac5ad0___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-amt_827x510_81478504265.jpg,matched,0.6597860962566845,DL14CTC0153,DL14CTC0,0.8654977679252625,0.7108514569699764,0.2727272727272727,0
data_prepared/indian_lp\8dbb3ea7-8512-49e4-9ede-d4647e3b7dd2___158712081_5_1000x700_toyota-innova-v-2010-7seat-life-tax-kerala_rev001.jpg.xml,data_prepared/indian_lp\8dbb3ea7-8512-49e4-9ede-d4647e3b7dd2___158712081_5_1000x700_toyota-innova-v-2010-7seat-life-tax-kerala_rev001.jpg.jpeg,matched,0.5805325185508512,KL02AF6363,KL02AF6363,0.8847986459732056,0.6605723470449447,0.0,1
data_prepared/indian_lp\8dbb3ea7-8512-49e4-9ede-d4647e3b7dd2___158712081_5_1000x700_toyota-innova-v-2010-7seat-life-tax-kerala_rev001.jpg.xml,data_prepared/indian_lp\8dbb3ea7-8512-49e4-9ede-d4647e3b7dd2___158712081_5_1000x700_toyota-innova-v-2010-7seat-life-tax-kerala_rev001.jpg.jpeg,pred_unmatched,0.0,,AK02BR27,0.5730257630348206,0.37004687264561653,,0
data_prepared/indian_lp\8e0b8c6f-850f-4918-983a-7fa110368d32___banner_4.xml,data_prepared/indian_lp\8e0b8c6f-850f-4918-983a-7fa110368d32___banner_4.png,matched,0.6742906462401553,DL6CAB123X,DL6CAB123X,0.8744608759880066,0.995406174659729,0.0,1
data_prepared/indian_lp\8edca6de-d964-4027-823d-f70d3f872412___12042943_1003224833031653_9073848483429898813_n.jpg.xml,data_prepared/indian_lp\8edca6de-d964-4027-823d-f70d3f872412___12042943_1003224833031653_9073848483429898813_n.jpg.jpeg,matched,0.6364605543710021,KL55R2473,KL55R2473,0.8726369738578796,0.9700579974386427,0.0,1
data_prepared/indian_lp\931dfd5a-3d1f-4a08-9234-0453545e27ea___1297127d1412798792-maruti-ciaz-official-review-imag0627.jpg.xml,data_prepared/indian_lp\931dfd5a-3d1f-4a08-9234-0453545e27ea___1297127d1412798792-maruti-ciaz-official-review-imag0627.jpg.jpeg,matched,0.6795230631437528,PB03AGT8979,MPB03AUT67,0.8721471428871155,0.7679266631603241,0.45454545454545453,0
data_prepared/indian_lp\936623d4-b47c-4da7-ab2e-6ac3cc63f861___new_216279d1481352986-silver-venom-mahindra-scorpio-s4-2016-ownership-review-wp_20161122_11_19_00_pro.jpg.xml,data_prepared/indian_lp\936623d4-b47c-4da7-ab2e-6ac3cc63f861___new_216279d1481352986-silver-venom-mahindra-scorpio-s4-2016-ownership-review-wp_20161122_11_19_00_pro.jpg.jpeg,matched,0.659634317862166,TN74AL5074,TN74AL5074,0.903161346912384,0.9684694111347198,0.0,1
data_prepared/indian_lp\93b6319a-5886-48d8-8a69-07d586751553___2014-VW-Polo-facelift-first-drive-rear-number-plate.jpg.xml,data_prepared/indian_lp\93b6319a-5886-48d8-8a69-07d586751553___2014-VW-Polo-facelift-first-drive-rear-number-plate.jpg.jpeg,matched,0.6622475302670536,TN02TC0143,TN02TC0149,0.8868871331214905,0.8559120684862137,0.1,0
data_prepared/indian_lp\93b6ca4e-17cc-4b12-b7f5-66fb37c6107c___number-plate-factory-fitted1.jpg.xml,data_prepared/indian_lp\93b6ca4e-17cc-4b12-b7f5-66fb37c6107c___number-plate-factory-fitted1.jpg.jpeg,matched,0.6487488415199258,HR26DG6167,HR26DG6167,0.8802263140678406,0.9445633471012116,0.0,1
data_prepared/indian_lp\94c5a151-24b5-493c-a900-017a4353b00c___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Tata-Tiago-Front-Number-Plates-Design.xml,data_prepared/indian_lp\94c5a151-24b5-493c-a900-017a4353b00c___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Tata-Tiago-Front-Number-Plates-Design.jpg,matched,0.5350513882497315,KL65H4383,KL65H4383,0.8644934892654419,0.9877459870444404,0.0,1
data_prepared/indian_lp\967ba4a0-eb8e-4734-aa09-c7143d0404b6___39720161008_150234.jpg.xml,data_prepared/indian_lp\967ba4a0-eb8e-4734-aa09-c7143d0404b6___39720161008_150234.jpg.jpeg,matched,0.5591397849462365,MH02BM5048,MH02BM5048,0.8615187406539917,0.9144559413194656,0.0,1
data_prepared/indian_lp\97846647-16f1-4ee2-b260-60774a21cc74___new_Maruti-Suzuki-Swift-Dzire-1.jpg.xml,data_prepared/indian_lp\97846647-16f1-4ee2-b260-60774a21cc74___new_Maruti-Suzuki-Swift-Dzire-1.jpg.jpeg,matched,0.6551724137931034,HR26BP3543,HR26BP3543,0.8704603314399719,0.9903222918510437,0.0,1
data_prepared/indian_lp\9cad4b47-6c7b-4e30-ab55-b7fa040beb56___135717d1400912281-skoda-rapid-1-6tdi-cr-mt-elegance-ultima-candy-white-white-monster-_mg_2993comp.jpg.xml,data_prepared/indian_lp\9cad4b47-6c7b-4e30-ab55-b7fa040beb56___135717d1400912281-skoda-rapid-1-6tdi-cr-mt-elegance-ultima-candy-white-white-monster-_mg_2993comp.jpg.jpeg,matched,0.5321548821548822,TN74AH1413,TN74AH1413,0.83903968334198,0.9171600878238678,0.0,1
data_prepared/indian_lp\9cd75347-8952-40b1-97c5-d628f1b59590___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Maruti-Swift-Number-Plates-Design.xml,data_prepared/indian_lp\9cd75347-8952-40b1-97c5-d628f1b59590___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Maruti-Swift-Number-Plates-Design.jpg,matched,0.6391732283464567,KL10AV6342,KL10AV6342,0.8482738137245178,0.9418427586555481,0.0,1
data_prepared/indian_lp\9ea92991-8fdf-4b46-aea1-bf08ecff247c___new_1107433d1373284570-my-modded-skoda-rapid-now-166-bhp-351-nm-119-whp-per-tonne-hdr_00005_normal.jpg.xml,data_prepared/indian_lp\9ea92991-8fdf-4b46-aea1-bf08ecff247c___new_1107433d1373284570-my-modded-skoda-rapid-now-166-bhp-351-nm-119-whp-per-tonne-hdr_00005_normal.jpg.jpeg,matched,0.5600110619469026,TN07BU5427,TN07BU5427,0.8674361705780029,0.973660695552826,0.0,1
data_prepared/indian_lp\9f7c7dce-f9c9-4c95-a053-8f16e6e99466___new_new-maruti-alto-k10-2_625x300_41414071192.jpg.xml,data_prepared/indian_lp\9f7c7dce-f9c9-4c95-a053-8f16e6e99466___new_new-maruti-alto-k10-2_625x300_41414071192.jpg.jpeg,matched,0.5915343915343916,HR26CT6702,HR26CT6702,0.8798389434814453,0.9870990991592408,0.0,1
data_prepared/indian_lp\AN1.xml,data_prepared/indian_lp\AN1.jpg,gt_missed,0.0,AN01P9687,,0.0,0.0,1.0,0
data_prepared/indian_lp\AN1.xml,data_prepared/indian_lp\AN1.jpg,pred_unmatched,0.0,,AN01P9687,0.834208607673645,0.8429214557011923,,0
data_prepared/indian_lp\AN10.xml,data_prepared/indian_lp\AN10.jpg,gt_missed,0.0,AN01K9412,,0.0,0.0,1.0,0
data_prepared/indian_lp\AN10.xml,data_prepared/indian_lp\AN10.jpg,pred_unmatched,0.0,,A019412,0.8173609972000122,0.9350069676126752,,0
data_prepared/indian_lp\AN2.xml,data_prepared/indian_lp\AN2.jpg,matched,0.5115332428765265,AN01D4163,AN01U4163,0.8295697569847107,0.8900032705730863,0.1111111111111111,0
data_prepared/indian_lp\AN4.xml,data_prepared/indian_lp\AN4.jpg,gt_missed,0.0,AN01M4M,,0.0,0.0,1.0,0
data_prepared/indian_lp\AN4.xml,data_prepared/indian_lp\AN4.jpg,pred_unmatched,0.0,,AN01M4M,0.7852790951728821,0.9014850769724164,,0
data_prepared/indian_lp\AN5.xml,data_prepared/indian_lp\AN5.jpg,gt_missed,0.0,AN01L6155,,0.0,0.0,1.0,0
data_prepared/indian_lp\AN5.xml,data_prepared/indian_lp\AN5.jpg,pred_unmatched,0.0,,AN01L6155,0.8209195733070374,0.9456095231903924,,0
data_prepared/indian_lp\AN6.xml,data_prepared/indian_lp\AN6.jpg,matched,0.5219298245614035,AN01H1689,AN01BH1689,0.8181301951408386,0.8178722947835922,0.1111111111111111,0
data_prepared/indian_lp\AN7.xml,data_prepared/indian_lp\AN7.jpg,matched,0.5509199828840393,AN01H0908,AN01H0908,0.7837685942649841,0.9339088069068061,0.0,1
data_prepared/indian_lp\AP1.xml,data_prepared/indian_lp\AP1.jpg,matched,0.53125,AP05BY7799,AP05BY7799,0.8487213253974915,0.928553968667984,0.0,1
data_prepared/indian_lp\AP10.xml,data_prepared/indian_lp\AP10.jpg,matched,0.5194444444444445,AP39E1493,AP39E1493,0.8319185376167297,0.996057371298472,0.0,1
data_prepared/indian_lp\AP12.xml,data_prepared/indian_lp\AP12.jpg,matched,0.6004962779156328,AP310U7562,AS310U7682,0.7844813466072083,0.6311417132616043,0.3,0
data_prepared/indian_lp\AP13.xml,data_prepared/indian_lp\AP13.jpg,matched,0.5084310850439883,AP39JJ5441,AP3SJ5441,0.802390992641449,0.9261066582467821,0.2,0
data_prepared/indian_lp\AP14.xml,data_prepared/indian_lp\AP14.jpg,matched,0.514018691588785,AP10AS3445,AR10AS3445,0.8127352595329285,0.8679795384407043,0.1,0
data_prepared/indian_lp\AP15.xml,data_prepared/indian_lp\AP15.jpg,matched,0.5256869772998806,AP28AT5333,AP28AT533,0.8381214737892151,0.9001331925392151,0.1,0
data_prepared/indian_lp\AP16.xml,data_prepared/indian_lp\AP16.jpg,matched,0.5635245901639344,AP39GR3492,AP39SGB3492,0.8294660449028015,0.8961093967611139,0.2,0
data_prepared/indian_lp\AP17.xml,data_prepared/indian_lp\AP17.jpg,gt_missed,0.0,AP31TP2282,,0.0,0.0,1.0,0
data_prepared/indian_lp\AP17.xml,data_prepared/indian_lp\AP17.jpg,pred_unmatched,0.0,,AP31T2682,0.7922440767288208,0.7801241709126366,,0
data_prepared/indian_lp\AP18.xml,data_prepared/indian_lp\AP18.jpg,matched,0.5731225296442688,AP16BS4500,AP16BS4500,0.8446338772773743,0.9902554094791413,0.0,1
data_prepared/indian_lp\AP19.xml,data_prepared/indian_lp\AP19.jpg,gt_missed,0.0,AP04M7627,,0.0,0.0,1.0,0
data_prepared/indian_lp\AP2.xml,data_prepared/indian_lp\AP2.jpg,matched,0.5360169491525424,AP07AN3915,AP07AN3915,0.8219920992851257,0.9174498915672302,0.0,1
data_prepared/indian_lp\AP20.xml,data_prepared/indian_lp\AP20.jpg,gt_missed,0.0,AP04AS8753,,0.0,0.0,1.0,0
data_prepared/indian_lp\AP20.xml,data_prepared/indian_lp\AP20.jpg,pred_unmatched,0.0,,H0A83753,0.8058696389198303,0.6782315224409103,,0
data_prepared/indian_lp\AP21.xml,data_prepared/indian_lp\AP21.jpg,matched,0.7053494391716998,AP31AT5064,AP31AT5064,0.8676199913024902,0.9838849782943726,0.0,1
data_prepared/indian_lp\AP22.xml,data_prepared/indian_lp\AP22.jpg,matched,0.509021323127392,AP16CH9545,AP16CH9545,0.7321547865867615,0.9978931665420532,0.0,1
data_prepared/indian_lp\AP23.xml,data_prepared/indian_lp\AP23.jpg,matched,0.5519031141868512,AP39DL3537,AP39DL35379,0.7726922035217285,0.8180023675615137,0.1,0
data_prepared/indian_lp\AP24.xml,data_prepared/indian_lp\AP24.jpg,gt_missed,0.0,AP07AD5555,,0.0,0.0,1.0,0
data_prepared/indian_lp\AP24.xml,data_prepared/indian_lp\AP24.jpg,pred_unmatched,0.0,,AP07AD555,0.8278872966766357,0.9681821796629164,,0
data_prepared/indian_lp\AP25.xml,data_prepared/indian_lp\AP25.jpg,matched,0.5332577475434618,AP26AM1260,AP26AM1260,0.8221641182899475,0.9890029668807984,0.0,1
data_prepared/indian_lp\AP26.xml,data_prepared/indian_lp\AP26.jpg,matched,0.5633484162895928,AP31BR9501,AP31BR9501,0.8419046998023987,0.9854509830474854,0.0,1
data_prepared/indian_lp\AP27.xml,data_prepared/indian_lp\AP27.jpg,matched,0.554531490015361,AP31EF1155,AP31EF1155,0.8398627638816833,0.9204677820205689,0.0,1
data_prepared/indian_lp\AP29.xml,data_prepared/indian_lp\AP29.jpg,matched,0.609375,AP31DF2833,APB31BP9638,0.8645505905151367,0.6801170164888556,0.6,0
data_prepared/indian_lp\AP3.xml,data_prepared/indian_lp\AP3.jpg,matched,0.6271186440677966,AP2D4014,AP2D401,0.818418025970459,0.6651316285133362,0.125,0
data_prepared/indian_lp\AP30.xml,data_prepared/indian_lp\AP30.jpg,gt_missed,0.0,AP31DT9378,,0.0,0.0,1.0,0
data_prepared/indian_lp\AP30.xml,data_prepared/indian_lp\AP30.jpg,pred_unmatched,0.0,,AP31DT9378,0.7967095971107483,0.9296608984470367,,0
data_prepared/indian_lp\AP33.xml,data_prepared/indian_lp\AP33.jpg,gt_missed,0.0,AP31DA0020,,0.0,0.0,1.0,0
data_prepared/indian_lp\AP33.xml,data_prepared/indian_lp\AP33.jpg,pred_unmatched,0.0,,AP31DA0020,0.8058255910873413,0.9457547068595886,,0
data_prepared/indian_lp\AP34.xml,data_prepared/indian_lp\AP34.jpg,matched,0.5837912087912088,AP37EJ2277,AP37EJ2277,0.8414424061775208,0.9418763637542724,0.0,1
data_prepared/indian_lp\AP39.xml,data_prepared/indian_lp\AP39.jpg,gt_missed,0.0,AP05DY3395,,0.0,0.0,1.0,0
data_prepared/indian_lp\AP39.xml,data_prepared/indian_lp\AP39.jpg,pred_unmatched,0.0,,AP05DY3395,0.8498426079750061,0.996003383398056,,0
data_prepared/indian_lp\AP4.xml,data_prepared/indian_lp\AP4.jpg,gt_missed,0.0,AP39HZ0087,,0.0,0.0,1.0,0
data_prepared/indian_lp\AP4.xml,data_prepared/indian_lp\AP4.jpg,pred_unmatched,0.0,,AP39HZ0087,0.8336626887321472,0.9175239980220795,,0
data_prepared/indian_lp\AP40.xml,data_prepared/indian_lp\AP40.jpg,matched,0.5309734513274337,AP04BA4464,AP04BA4464,0.8098404407501221,0.9065683484077454,0.0,1
data_prepared/indian_lp\AP41.xml,data_prepared/indian_lp\AP41.jpg,matched,0.5270655270655271,AP5CG6320,AP5CG6320,0.8408774137496948,0.990109490023719,0.0,1
data_prepared/indian_lp\AP42.xml,data_prepared/indian_lp\AP42.jpg,matched,0.5853658536585366,AP31TV6847,AP31YF6347,0.8233522176742554,0.7215338289737702,0.3,0
data_prepared/indian_lp\AP43.xml,data_prepared/indian_lp\AP43.jpg,matched,0.6004962779156328,AP31BG7827,AP31BG7827,0.7981798648834229,0.9391530334949494,0.0,1
data_prepared/indian_lp\AP44.xml,data_prepared/indian_lp\AP44.jpg,matched,0.6316883116883117,AP318L4935,AP31BL4935,0.816500186920166,0.933956253528595,0.1,0
data_prepared/indian_lp\AP45.xml,data_prepared/indian_lp\AP45.jpg,matched,0.6691560866318148,AP31BL2833,AP31BL2833,0.8269662857055664,0.9460174143314362,0.0,1
data_prepared/indian_lp\AP46.xml,data_prepared/indian_lp\AP46.jpg,matched,0.5619168787107719,AP31CS2511,AP31CS2511,0.8170796632766724,0.9562241792678833,0.0,1
data_prepared/indian_lp\AP5.xml,data_prepared/indian_lp\AP5.jpg,matched,0.6012121212121212,AP39TP0211,AP391P0211,0.8259031176567078,0.8622941672801971,0.1,0
data_prepared/indian_lp\AP6.xml,data_prepared/indian_lp\AP6.jpg,matched,0.6964285714285714,AP31TV7236,AP31TV7236,0.8150721788406372,0.9917584955692291,0.0,1
data_prepared/indian_lp\AP7.xml,data_prepared/indian_lp\AP7.jpg,matched,0.5048872180451128,AP31BL8656,AP31BL8656,0.815173327922821,0.9865606784820556,0.0,1
data_prepared/indian_lp\AP8.xml,data_prepared/indian_lp\AP8.jpg,gt_missed,0.0,AP16DP7065,,0.0,0.0,1.0,0
data_prepared/indian_lp\AP8.xml,data_prepared/indian_lp\AP8.jpg,pred_unmatched,0.0,,AP16DP7065,0.8270894885063171,0.897600507736206,,0
data_prepared/indian_lp\AR1.xml,data_prepared/indian_lp\AR1.jpg,matched,0.6909090909090909,AR048395,AR048395,0.8420989513397217,0.9591126590967178,0.0,1
data_prepared/indian_lp\AR10.xml,data_prepared/indian_lp\AR10.jpg,matched,0.5151515151515151,AR152019,AR152019,0.8152920007705688,0.9987671673297882,0.0,1
data_prepared/indian_lp\AR11.xml,data_prepared/indian_lp\AR11.jpg,gt_missed,0.0,AR01J0123,,0.0,0.0,1.0,0
data_prepared/indian_lp\AR11.xml,data_prepared/indian_lp\AR11.jpg,pred_unmatched,0.0,,AR01J0123,0.8207079768180847,0.9995108577940199,,0
data_prepared/indian_lp\AR12.xml,data_prepared/indian_lp\AR12.jpg,matched,0.5448541552008805,AR118724,AR18784,0.8363462686538696,0.6051142109291894,0.25,0
data_prepared/indian_lp\AR13.xml,data_prepared/indian_lp\AR13.jpg,matched,0.5286458333333334,AR200692,AR20692,0.8717888593673706,0.803683340549469,0.125,0
data_prepared/indian_lp\AR2.xml,data_prepared/indian_lp\AR2.jpg,matched,0.5086360929124479,AR01F2523,AR01F2523,0.8429819941520691,0.9628336760732863,0.0,1
data_prepared/indian_lp\AR3.xml,data_prepared/indian_lp\AR3.jpg,matched,0.615262321144674,AR169723,MJ01972,0.7793744206428528,0.5006834119558334,0.625,0
data_prepared/indian_lp\AR4.xml,data_prepared/indian_lp\AR4.jpg,matched,0.606826801517067,AR01C5723,AR01C5723,0.8326250314712524,0.9979354076915317,0.0,1
data_prepared/indian_lp\AR6.xml,data_prepared/indian_lp\AR6.jpg,matched,0.5715361445783133,AR168272,AR168272,0.8241823315620422,0.9861016422510147,0.0,1
data_prepared/indian_lp\AR7.xml,data_prepared/indian_lp\AR7.jpg,matched,0.6209677419354839,AR02A7116,AR02A7116,0.8558440208435059,0.9335936109224955,0.0,1
data_prepared/indian_lp\AR8.xml,data_prepared/indian_lp\AR8.jpg,gt_missed,0.0,AR08983,,0.0,0.0,1.0,0
data_prepared/indian_lp\AR9.xml,data_prepared/indian_lp\AR9.jpg,matched,0.6381132075471698,AR01E1034,AR01E1034,0.7915716767311096,0.9770761132240295,0.0,1
data_prepared/indian_lp\AS1.xml,data_prepared/indian_lp\AS1.jpg,matched,0.6144781144781145,AS23H2866,AS23H2866,0.8017200827598572,0.9888369109895494,0.0,1
data_prepared/indian_lp\AS10.xml,data_prepared/indian_lp\AS10.jpg,matched,0.533724340175953,AS01DG6002,A01DG6002,0.7951015830039978,0.9116798043251038,0.1,0
data_prepared/indian_lp\AS11.xml,data_prepared/indian_lp\AS11.jpg,matched,0.5102040816326531,AS01DS7523,AS01DS7523,0.8236919641494751,0.9420903384685516,0.0,1
data_prepared/indian_lp\AS13.xml,data_prepared/indian_lp\AS13.jpg,matched,0.5635245901639344,AS25S6858,AS25S6858,0.84100341796875,0.9923784732818604,0.0,1
data_prepared/indian_lp\AS14.xml,data_prepared/indian_lp\AS14.jpg,matched,0.5284313725490196,AS018P2415,AS01BP2415,0.7994471192359924,0.94410942196846,0.1,0
data_prepared/indian_lp\AS15.xml,data_prepared/indian_lp\AS15.jpg,matched,0.5769102435769102,AS01BF9673,AS01BF9673,0.797640860080719,0.883490389585495,0.0,1
data_prepared/indian_lp\AS16.xml,data_prepared/indian_lp\AS16.jpg,matched,0.5488636363636363,AS01AL3746,AS01AL3746,0.8368785977363586,0.993559068441391,0.0,1
data_prepared/indian_lp\AS17.xml,data_prepared/indian_lp\AS17.jpg,gt_missed,0.0,AS01AR1986,,0.0,0.0,1.0,0
data_prepared/indian_lp\AS17.xml,data_prepared/indian_lp\AS17.jpg,pred_unmatched,0.0,,AS1AR1986,0.8394805192947388,0.8970544735590616,,0
data_prepared/indian_lp\AS18.xml,data_prepared/indian_lp\AS18.jpg,matched,0.5152777777777777,AS04P4549,AS04P4549,0.7982373833656311,0.9473706550068326,0.0,1
data_prepared/indian_lp\AS19.xml,data_prepared/indian_lp\AS19.jpg,matched,0.6470588235294118,AS06U1295,AS06U1295,0.8292996287345886,0.9594118065304227,0.0,1
data_prepared/indian_lp\AS2.xml,data_prepared/indian_lp\AS2.jpg,matched,0.5816326530612245,AS07AC6653,AS07AC6653,0.837994396686554,0.9969018757343292,0.0,1
data_prepared/indian_lp\AS20.xml,data_prepared/indian_lp\AS20.jpg,matched,0.6737967914438503,AS01AT8119,AS01AT811,0.8318435549736023,0.8069766428735521,0.1,0
data_prepared/indian_lp\AS21.xml,data_prepared/indian_lp\AS21.jpg,gt_missed,0.0,AS23X5585,,0.0,0.0,1.0,0
data_prepared/indian_lp\AS21.xml,data_prepared/indian_lp\AS21.jpg,pred_unmatched,0.0,,AS23X5585,0.821895956993103,0.9912538329760233,,0
data_prepared/indian_lp\AS22.xml,data_prepared/indian_lp\AS22.jpg,matched,0.5426716141001855,AS01AN8668,AS01AH8668,0.8144364953041077,0.880968713760376,0.1,0
data_prepared/indian_lp\AS23.xml,data_prepared/indian_lp\AS23.jpg,matched,0.6691176470588235,AS19D9919,AS19D9919,0.8739621043205261,0.9523235427008735,0.0,1
data_prepared/indian_lp\AS24.xml,data_prepared/indian_lp\AS24.jpg,gt_missed,0.0,AS23G2612,,0.0,0.0,1.0,0
data_prepared/indian_lp\AS24.xml,data_prepared/indian_lp\AS24.jpg,pred_unmatched,0.0,,AS23G2612,0.8101255893707275,0.9628836578792996,,0
data_prepared/indian_lp\AS25.xml,data_prepared/indian_lp\AS25.jpg,matched,0.6600314300680985,AS01BS4362,AS01BS4362,0.8446428775787354,0.9352352082729339,0.0,1
data_prepared/indian_lp\AS26.xml,data_prepared/indian_lp\AS26.jpg,matched,0.526060606060606,AS06Z0841,AS06Z0841,0.8479148149490356,0.9556422962082757,0.0,1
data_prepared/indian_lp\AS3.xml,data_prepared/indian_lp\AS3.jpg,matched,0.5919642857142857,AS23E0596,BS2EK0596,0.8500040173530579,0.5984443757269118,0.3333333333333333,0
data_prepared/indian_lp\AS5.xml,data_prepared/indian_lp\AS5.jpg,matched,0.629973474801061,AS23H0770,AS23H0770,0.8195494413375854,0.9878594742880927,0.0,1
data_prepared/indian_lp\AS6.xml,data_prepared/indian_lp\AS6.jpg,matched,0.684981684981685,AS12S6951,AS12SG951,0.8275379538536072,0.901994546254476,0.1111111111111111,0
data_prepared/indian_lp\AS7.xml,data_prepared/indian_lp\AS7.jpg,matched,0.5866166353971232,AS06Q4437,AS06Q4437,0.8223106265068054,0.7690025369326273,0.0,1
data_prepared/indian_lp\AS8.xml,data_prepared/indian_lp\AS8.jpg,matched,0.5754159957058508,AS01AM1419,AS01AM1419,0.8212798833847046,0.964986401796341,0.0,1
data_prepared/indian_lp\AS9.xml,data_prepared/indian_lp\AS9.jpg,matched,0.5333333333333333,AS04X2780,AS04X2780,0.8411180973052979,0.9572119977739122,0.0,1
data_prepared/indian_lp\BR10.xml,data_prepared/indian_lp\BR10.jpg,matched,0.5060088551549652,BR32PA6558,BR32PA6558,0.7875863313674927,0.9812300264835357,0.0,1
data_prepared/indian_lp\BR11.xml,data_prepared/indian_lp\BR11.jpg,matched,0.5125858123569794,BR02AF7424,BR02AF7424,0.7936031222343445,0.9572733879089356,0.0,1
data_prepared/indian_lp\BR12.xml,data_prepared/indian_lp\BR12.jpg,matched,0.5689655172413793,BR03PA3803,BR03TK3839,0.8337963223457336,0.6402418106794358,0.4,0
